34;25;54;95;54;95;53
14;37;90;92;29;66;60
43;82;61;76;36;62;45
43;79;22;79;39;94;36
44;100;96;43;99;85;61
37;82;71;70;54;34;30
62;13;17;31;35;90;84
27;87;14;76;20;82;67
46;93;59;99;99;75;81
73;60;24;84;71;67;15
99;18;100;47;23;92;35
23;52;54;86;71;48;45
69;56;32;63;39;60;89
78;32;29;44;64;17;64
83;69;82;21;27;37;21
43;40;75;22;45;69;12
66;37;78;11;32;32;44
45;19;63;92;61;91;41
41;73;38;70;32;45;38
18;38;35;68;53;57;37
79;55;87;36;80;95;19
75;42;19;95;99;87;59
19;38;58;19;19;31;86
73;10;31;61;86;82;95
36;19;94;94;52;57;61
85;67;79;76;23;82;94
68;28;49;41;61;99;94
11;82;41;88;80;55;85
24;66;77;44;36;66;19
82;85;17;68;63;44;88
77;69;39;100;76;71;61
23;85;45;17;96;60;26
44;48;25;20;63;95;16
69;96;84;68;55;28;50
47;79;32;86;41;70;100
82;22;52;27;26;77;82
25;67;50;69;20;95;33
17;26;86;94;53;70;66
53;37;52;86;68;95;76
100;98;49;95;25;26;21
92;36;61;90;49;59;29
55;20;35;66;38;34;39
69;49;40;30;55;59;79
56;57;32;37;65;53;44
26;20;16;65;31;12;51
19;25;74;22;70;92;48
65;64;94;89;56;80;47
16;75;94;78;46;32;65
45;96;89;86;76;77;51
91;93;37;16;27;33;64
39;43;48;89;93;19;68
93;51;66;67;60;46;16
83;98;30;22;14;58;27
68;65;54;20;99;78;74
84;94;91;26;27;72;16
31;55;79;13;75;63;19
60;23;37;93;32;39;43
53;48;51;84;20;92;12
23;81;23;91;71;57;21
93;67;67;93;19;12;17
18;94;48;51;95;17;39
33;38;58;80;40;45;97
57;40;68;33;77;63;80
72;52;87;57;86;20;38
77;28;32;62;10;85;97
33;11;60;86;26;12;52
87;70;33;51;86;18;70
91;86;14;62;46;42;16
27;61;82;49;68;73;63
57;89;34;65;18;16;85
95;31;79;99;37;74;65
67;49;61;15;34;51;54
63;38;47;25;90;64;57
54;57;92;28;85;17;18
99;46;49;62;18;71;33
75;99;64;16;37;16;43
51;58;72;48;14;34;68
53;94;100;79;51;32;61
14;13;36;71;63;14;45
49;61;64;78;75;15;23
19;89;62;65;10;25;69
72;98;14;26;94;79;48
75;12;91;26;25;32;77
78;36;90;32;48;21;83
60;88;53;54;100;47;42
30;44;76;50;86;81;48
61;66;81;76;11;55;78
75;42;19;71;59;72;15
48;81;44;44;90;31;19
66;22;40;35;69;65;69
61;46;17;15;32;64;61
84;81;57;53;42;87;32
12;16;88;61;42;96;32
14;27;54;57;97;83;89
41;95;96;55;11;28;91
58;94;92;35;31;100;89
82;27;79;14;59;56;33
48;25;40;54;71;35;92
27;67;43;79;86;20;53
39;54;81;10;85;67;52
69;21;78;10;62;21;44
28;40;46;63;95;48;74
87;65;84;50;35;62;76
38;55;79;55;91;20;36
60;49;46;85;87;65;40
70;12;79;53;68;65;43
51;38;12;96;65;62;84
100;93;26;18;98;31;74
14;75;79;22;84;32;35
77;79;74;36;87;72;55
13;87;14;32;23;66;60
10;47;18;95;93;75;73
78;31;89;48;27;41;89
22;60;29;96;69;13;42
53;84;78;41;87;47;18
58;25;44;14;68;79;31
99;25;59;53;35;73;32
71;79;34;35;40;64;80
66;26;61;24;33;81;28
55;47;96;50;18;13;98
67;76;46;45;50;46;88
50;52;37;15;19;49;13
38;31;97;41;28;48;12
54;25;26;91;92;45;17
53;23;28;94;21;34;17
50;45;45;29;43;42;56
85;15;26;73;37;40;81
100;29;43;17;21;22;99
16;51;90;77;19;20;88
94;91;74;10;81;14;23
72;17;80;80;89;45;32
94;18;52;90;39;32;60
83;19;53;81;35;60;78
83;91;13;57;29;71;36
84;83;23;67;89;46;91
89;83;53;73;92;29;87
17;35;47;66;72;89;97
62;87;19;57;13;84;88
61;92;38;46;55;72;84
50;51;19;71;61;96;43
33;50;96;11;70;88;64
27;13;21;19;41;52;15
47;96;12;84;94;84;15
79;96;35;87;38;65;75
43;72;65;43;19;86;71
50;39;62;73;69;44;10
57;29;35;68;15;99;55
89;14;39;74;75;19;91
28;11;20;79;59;17;50
53;41;68;85;18;20;11
55;37;22;66;45;19;12
46;27;81;54;56;93;48
81;22;18;23;68;66;76
42;80;22;64;74;30;86
14;55;22;90;20;81;77
97;95;74;57;57;68;63
33;57;19;76;88;93;29
91;24;33;88;93;88;54
69;22;88;42;99;57;59
19;21;21;17;10;77;54
67;20;31;53;38;96;98
45;44;59;53;51;31;94
60;13;34;88;57;40;39
50;76;30;96;43;15;26
60;37;59;43;36;21;81
23;72;74;21;32;46;91
83;79;78;94;53;89;56
81;15;75;76;32;11;26
71;46;37;24;14;44;52
63;67;61;90;95;40;94
94;98;53;21;69;36;31
37;26;27;85;15;66;20
25;94;31;98;61;43;68
84;59;16;38;69;46;88
19;93;89;10;60;89;76
82;25;74;100;98;76;83
90;61;98;44;30;89;22
98;87;92;23;74;54;44
30;63;99;80;40;91;82
22;19;80;99;67;36;36
90;13;43;100;59;59;100
100;46;63;29;100;24;35
10;41;45;10;71;75;16
79;54;44;64;33;89;34
15;15;88;64;95;94;71
39;10;42;57;78;19;73
66;84;58;53;59;22;31
14;23;90;16;72;35;25
89;20;83;32;52;22;16
35;60;35;84;60;84;35
93;29;22;96;28;91;85
56;69;68;84;40;80;50
24;93;59;49;57;63;32
20;68;73;15;92;53;47
59;30;25;92;16;84;21
78;59;73;50;88;13;49
26;41;91;59;83;27;52
58;16;50;43;73;31;49
39;66;69;83;51;98;71
35;33;78;75;61;35;75
82;42;68;51;83;56;26
26;37;35;58;64;86;60
87;72;78;15;40;53;34
10;81;59;49;28;100;26
57;84;32;52;47;45;90
98;91;68;99;82;87;55
56;16;28;28;18;89;84
49;59;88;36;22;58;60
98;39;51;27;51;47;69
65;22;45;23;58;12;77
31;84;31;59;97;91;66
58;37;16;87;20;63;87
53;48;81;23;87;16;50
37;14;20;46;19;33;58
28;34;52;86;66;100;57
26;49;88;51;67;58;78
28;46;79;63;32;95;20
63;69;75;89;21;78;22
97;38;34;24;75;84;81
77;49;45;38;98;33;93
40;47;99;46;61;15;67
73;40;55;16;38;36;58
94;45;30;44;49;76;43
45;76;13;20;13;99;92
29;63;98;74;37;94;18
47;43;11;20;84;90;55
27;72;80;32;24;19;25
32;49;55;26;63;79;18
94;48;46;98;94;32;84
56;16;24;99;92;90;49
37;65;86;74;68;43;24
95;25;38;81;64;69;95
30;87;33;29;10;22;38
19;50;45;63;63;67;96
63;67;29;83;86;49;43
12;93;78;10;11;68;95
100;47;94;50;23;82;69
80;22;76;54;22;93;62
54;26;50;17;27;13;23
45;94;38;58;22;72;69
42;12;35;33;11;99;58
44;29;84;11;27;12;44
69;97;34;58;96;94;51
37;51;79;78;36;97;85
94;26;41;46;25;36;56
60;18;54;32;18;44;39
65;13;32;21;85;50;77
32;78;43;96;37;33;18
78;44;41;21;73;79;13
29;86;45;39;49;88;36
84;46;73;40;89;79;68
23;65;56;81;98;33;57
68;35;90;73;26;73;81
38;99;68;87;87;10;56
42;21;70;43;46;76;98
88;41;98;54;98;99;11
96;96;87;57;17;84;56
24;81;18;54;29;17;82
47;13;24;92;59;31;24
36;53;83;90;62;74;11
80;16;26;90;21;76;11
29;28;13;98;65;78;64
75;41;35;58;78;10;65
63;36;100;94;60;88;89
46;28;32;91;11;59;94
27;54;84;44;34;65;72
96;68;47;81;71;68;82
34;30;87;49;67;47;78
43;58;16;75;16;36;90
86;81;89;70;12;71;38
31;37;98;41;82;48;12
23;68;14;82;80;75;41
32;17;45;16;95;10;43
88;48;58;32;13;33;12
70;17;49;55;32;39;83
100;83;81;16;25;78;80
68;58;33;42;68;26;37
22;45;27;49;38;80;87
36;84;44;75;97;70;98
96;41;37;53;86;19;96
34;56;17;100;37;91;41
40;21;84;15;75;59;65
83;20;58;20;22;20;42
79;62;79;66;37;39;11
29;96;51;46;16;51;52
44;66;18;90;77;43;20
84;91;90;23;27;43;73
30;52;82;68;85;66;76
61;32;25;98;100;88;44
51;93;16;99;35;32;31
42;44;75;69;13;17;21
70;87;15;91;57;35;12
10;54;64;38;29;52;34
71;66;59;96;23;40;40
79;98;78;21;51;78;87
80;48;53;11;71;78;84
47;30;68;24;58;51;74
41;31;85;57;100;56;20
55;72;22;91;87;72;31
96;33;39;38;48;60;20
84;54;84;73;54;73;84
60;42;71;84;67;65;19
31;21;10;11;40;91;58
12;41;32;67;40;57;23
35;28;83;87;45;55;48
92;100;99;96;71;54;86
72;13;44;83;47;85;20
18;52;50;54;40;74;14
94;72;88;67;24;10;81
33;33;81;62;21;52;46
86;84;22;92;42;88;42
19;80;42;88;92;59;91
72;48;36;74;35;100;64
36;24;92;32;55;46;12
28;16;15;50;47;63;75
14;46;21;31;61;74;75
15;84;64;71;65;67;51
76;85;76;54;54;26;35
11;12;62;69;68;66;84
48;14;63;75;21;57;71
66;74;26;66;98;85;26
20;10;30;98;64;15;16
91;92;62;89;32;70;34
96;72;100;74;40;93;15
57;28;10;95;38;23;24
73;50;49;32;63;18;38
82;20;11;12;32;28;52
27;23;55;42;14;29;97
96;43;47;48;31;58;64
95;32;54;60;35;84;98
17;58;63;93;61;33;71
93;27;73;10;93;16;47
30;49;67;33;44;20;95
25;57;85;92;75;39;68
11;34;67;28;43;93;47
86;87;62;24;11;60;85
65;78;92;72;69;36;12
37;86;68;53;13;50;39
92;11;39;63;84;35;57
48;81;85;43;12;48;63
93;34;81;79;17;50;27
22;45;53;100;13;25;30
43;58;13;58;50;24;58
44;10;86;71;91;25;33
26;57;20;91;81;36;81
68;53;20;15;63;16;97
78;76;53;47;90;83;61
51;39;98;27;91;48;86
35;73;58;86;90;79;33
79;85;64;75;86;80;40
73;52;31;76;30;34;71
39;55;69;35;42;94;21
28;90;49;35;29;30;39
15;47;94;14;56;90;15
16;87;41;22;26;25;74
37;11;100;10;94;87;91
98;60;18;38;80;70;30
91;99;17;79;33;70;11
98;68;89;69;73;93;16
57;57;82;42;52;98;52
48;10;73;69;39;59;77
88;50;83;60;70;100;63
88;45;52;27;15;87;42
48;64;51;96;57;75;77
29;76;84;47;16;68;55
65;98;57;73;21;19;13
65;50;35;19;56;75;35
87;28;43;80;59;61;49
65;55;25;51;33;91;92
13;56;30;13;88;91;74
64;28;21;85;95;59;84
82;39;34;97;88;53;54
15;38;64;52;70;91;18
92;24;48;68;97;30;46
62;43;16;55;59;12;50
26;15;86;53;53;36;64
65;24;91;13;12;54;26
72;99;71;91;27;39;91
91;89;89;40;53;43;23
71;18;82;89;45;43;24
30;67;76;39;31;43;26
69;14;58;25;67;94;18
64;14;28;96;64;83;86
71;78;66;54;25;37;48
12;30;29;30;83;91;56
78;91;60;18;56;11;90
55;39;52;69;45;23;96
41;14;57;73;46;78;66
92;47;18;66;89;62;43
52;52;51;42;58;77;35
95;28;37;15;85;23;43
67;28;22;81;90;96;61
92;100;39;49;39;61;84
64;75;92;82;83;43;49
23;51;70;30;79;44;65
35;42;24;14;67;94;90
27;81;93;96;49;21;41
39;71;87;40;32;60;29
18;85;91;27;56;82;93
51;97;56;22;53;49;61
20;94;26;30;49;52;85
91;36;38;19;77;76;50
12;24;81;67;35;76;86
30;28;81;100;87;35;71
90;92;95;58;60;11;25
19;36;13;85;92;34;60
92;59;24;16;60;12;16
100;23;57;42;46;46;59
22;41;51;17;65;23;75
64;78;43;87;70;52;39
68;28;28;44;13;52;10
15;66;14;28;14;18;25
20;86;34;99;90;13;70
25;48;15;68;10;60;77
73;75;77;73;91;30;57
64;98;26;87;92;40;23
43;32;46;44;26;20;48
41;77;23;25;79;67;98
81;92;10;18;97;64;16
53;47;25;30;27;45;66
83;72;80;79;100;41;77
35;37;36;98;83;27;63
89;47;35;37;99;42;97
19;69;62;99;62;49;75
10;36;85;94;65;14;95
94;35;24;41;49;43;68
14;32;56;70;70;17;67
62;41;63;31;88;99;99
38;26;81;95;59;47;67
23;64;45;68;12;79;66
13;98;99;96;86;90;64
51;16;66;45;27;10;24
95;66;73;55;23;41;87
98;14;64;32;59;96;29
50;92;35;80;44;86;59
83;87;84;23;32;59;47
49;80;67;14;45;27;97
98;85;82;16;93;48;89
28;70;90;45;12;39;69
75;89;78;70;50;34;59
69;97;18;15;86;24;75
62;47;59;34;85;86;58
49;63;86;52;17;64;60
79;13;28;49;97;65;75
61;63;80;73;64;54;17
19;84;30;19;95;48;30
95;63;80;36;51;81;17
52;38;71;66;69;89;18
80;69;19;77;57;42;19
25;26;63;97;56;53;78
98;67;18;80;48;42;26
41;86;21;31;69;13;31
35;63;43;100;38;66;49
80;52;57;66;27;82;47
65;92;71;58;80;34;53
66;96;98;27;75;21;90
15;82;50;59;77;12;39
52;24;15;98;82;95;37
90;35;47;55;22;36;45
51;54;20;32;43;35;13
73;75;47;20;25;58;30
29;48;52;38;73;58;33
70;73;95;69;89;73;57
29;64;52;20;100;22;56
94;46;34;79;10;18;23
40;14;94;46;66;50;85
62;50;76;56;89;19;89
19;59;59;52;89;18;19
95;83;36;79;82;76;17
39;56;97;58;98;82;45
84;69;82;91;99;60;75
69;12;40;59;70;80;10
95;75;57;36;71;23;20
90;83;75;83;83;42;73
10;14;25;50;21;100;26
35;84;99;96;67;78;62
66;13;68;74;75;31;62
98;66;69;84;33;73;42
89;36;40;76;69;16;62
53;49;16;42;79;11;96
70;97;62;92;81;78;100
89;85;47;50;23;46;67
44;19;26;67;15;82;25
82;99;19;48;43;45;50
95;16;92;40;51;27;88
20;85;81;80;75;89;66
84;55;74;35;91;84;28
84;36;68;99;71;58;13
62;89;99;25;84;17;89
33;17;70;61;79;22;11
69;71;16;53;80;21;24
48;54;99;73;79;73;77
88;100;54;72;89;14;94
62;16;12;70;25;37;17
18;39;81;76;54;97;61
12;81;14;60;68;93;14
99;13;19;94;28;36;20
41;92;27;32;20;32;14
37;66;37;87;85;62;25
54;86;61;88;45;17;70
41;23;47;33;58;68;24
54;46;89;58;11;43;36
30;15;73;91;38;36;19
64;47;35;93;98;32;74
43;57;63;50;45;65;56
72;97;27;83;93;49;69
42;96;25;14;73;64;37
73;39;26;95;21;95;87
68;42;14;88;42;14;66
36;11;96;95;54;36;98
73;79;42;82;37;22;35
92;60;17;32;66;12;85
16;73;92;13;24;96;96
92;83;40;79;77;63;79
12;50;42;78;40;91;11
89;100;71;94;94;93;21
34;54;54;38;55;18;17
94;24;75;39;28;81;96
74;43;25;93;33;28;10
32;53;72;25;65;52;18
25;59;48;100;26;80;45
52;12;46;82;49;37;67
92;68;76;25;71;64;87
53;94;26;31;23;89;69
57;92;60;77;84;63;34
13;40;13;84;98;47;32
87;18;78;43;73;81;18
88;36;23;29;99;62;32
36;47;48;17;35;73;51
88;76;74;36;100;48;84
100;86;45;29;41;99;74
52;80;65;32;79;68;60
30;13;68;92;96;90;23
73;83;94;62;64;100;53
20;66;71;93;96;75;13
63;60;23;26;18;45;13
85;89;93;95;30;21;14
42;28;55;19;41;28;79
34;84;14;48;43;91;33
10;24;30;23;24;43;68
51;45;37;40;13;61;96
93;42;21;64;41;50;23
76;97;56;82;56;19;58
30;58;100;23;89;12;19
41;59;37;90;40;72;38
89;19;61;82;12;81;57
13;14;35;89;64;63;57
30;90;40;30;100;43;77
56;21;41;18;50;17;59
23;62;28;32;50;87;64
90;29;12;45;53;76;97
73;73;75;94;13;14;17
93;79;16;87;70;44;91
36;83;84;49;44;85;74
97;67;28;29;87;50;30
28;24;94;69;29;30;50
86;52;86;88;52;88;86
56;35;60;22;36;55;20
42;16;55;85;18;39;88
77;63;17;93;65;11;89
80;45;92;77;12;26;38
12;53;29;97;40;89;14
79;54;90;19;62;100;13
49;47;13;26;59;13;46
10;91;80;84;10;57;77
87;32;79;50;69;45;24
72;21;31;46;36;73;75
15;62;96;26;18;75;47
30;95;100;53;46;28;34
87;43;57;42;56;74;55
97;64;30;30;78;98;53
73;47;46;56;93;84;68
61;28;35;60;51;99;19
46;28;74;15;66;88;16
69;13;72;39;12;87;52
13;35;18;68;85;89;85
54;37;63;42;66;70;89
64;57;18;38;63;95;12
93;11;94;81;40;24;55
93;12;43;41;52;32;45
63;10;66;19;24;11;36
23;42;51;19;27;31;88
32;38;56;53;42;72;54
36;77;47;44;19;41;25
77;67;21;25;42;59;28
26;15;95;22;42;27;24
34;25;34;70;25;70;34
48;80;79;82;36;41;100
10;38;77;94;98;50;32
87;81;95;73;92;65;84
31;88;84;33;97;19;70
52;75;25;17;85;53;33
25;69;100;68;36;67;86
55;62;32;60;100;55;32
100;80;42;23;99;86;88
50;17;59;37;95;72;44
30;76;42;31;28;70;69
14;18;37;70;89;44;99
12;86;44;21;37;14;83
95;51;45;16;61;42;70
21;34;52;20;72;61;28
20;21;73;18;54;14;88
77;69;56;64;98;42;88
70;45;58;17;12;80;98
14;92;73;91;99;35;65
83;40;20;59;72;34;17
75;24;50;81;30;80;59
35;26;13;13;73;35;50
58;65;13;26;30;53;77
13;95;41;92;17;44;12
93;22;40;18;83;31;55
28;41;47;50;27;49;66
19;82;62;12;92;19;19
74;75;10;88;24;91;63
71;93;29;28;79;83;11
55;57;68;48;44;38;27
95;60;91;63;15;64;15
55;94;58;83;11;76;76
61;20;55;23;32;75;43
77;80;72;70;48;25;12
60;21;79;49;25;60;75
60;95;29;97;68;71;50
24;28;72;37;21;50;100
60;88;12;29;87;39;37
45;67;31;16;56;23;30
92;96;28;69;60;31;66
85;15;24;39;14;42;46
51;26;26;30;91;15;21
56;23;94;91;75;62;59
32;48;63;78;14;79;40
91;74;20;59;78;15;75
23;72;52;51;27;58;49
22;46;20;55;91;26;30
65;20;37;87;100;64;24
45;57;45;85;92;84;37
79;17;21;90;22;27;30
79;14;54;86;69;40;44
88;41;33;87;49;80;15
75;39;77;82;95;47;58
56;81;78;40;45;81;29
90;81;90;18;34;62;27
42;72;30;83;51;17;81
64;55;87;58;96;28;45
40;80;31;37;56;13;99
50;89;12;39;96;45;90
63;75;97;72;58;13;39
42;81;98;67;37;71;95
88;15;63;77;60;77;33
97;45;59;23;53;44;79
39;66;74;77;60;34;85
28;14;80;95;69;83;95
92;90;27;64;77;97;92
62;68;82;92;96;99;67
36;43;14;28;24;15;23
42;16;63;18;34;35;92
72;81;45;78;41;70;41
66;66;39;54;55;75;85
42;58;88;21;10;68;88
24;23;97;63;52;65;87
67;14;42;58;28;17;82
16;85;92;10;15;25;61
58;61;40;42;99;15;53
76;83;41;59;81;29;43
14;21;53;28;94;24;38
49;89;73;56;87;24;19
78;51;78;91;63;23;17
88;63;79;25;91;70;80
32;93;82;95;54;20;40
82;85;90;16;80;23;44
98;80;26;22;60;15;80
69;27;68;12;59;74;55
77;31;48;84;79;82;81
59;99;94;84;39;85;64
13;80;11;14;83;15;81
21;56;70;65;66;28;50
31;46;48;65;93;86;20
84;47;21;48;32;66;76
34;24;69;89;27;98;81
88;88;83;37;35;47;95
34;33;78;80;53;34;96
45;62;96;37;76;93;64
58;41;25;61;55;64;89
99;52;79;56;29;89;21
12;98;29;92;54;74;95
82;98;87;56;19;92;22
94;39;59;100;81;29;51
14;66;52;44;60;87;65
73;29;41;48;91;89;25
91;12;50;16;74;62;71
100;41;24;81;95;100;86
45;16;12;58;30;14;54
18;38;38;36;11;93;66
66;24;51;33;32;39;60
12;16;80;57;86;69;91
93;93;66;66;97;98;62
52;53;68;25;32;21;51
23;87;72;47;84;96;84
97;15;60;51;72;77;82
11;63;66;59;47;66;59
81;92;37;63;92;53;24
87;98;72;79;63;91;40
33;37;97;70;86;63;42
83;38;66;57;83;11;70
73;92;98;80;69;86;88
72;45;72;76;45;76;72
84;25;56;11;42;70;14
58;33;10;43;27;30;51
61;82;39;79;61;36;23
61;67;46;47;99;50;28
63;66;100;33;30;27;44
28;32;71;77;70;42;64
90;42;46;90;26;13;79
69;13;12;21;12;48;93
56;15;43;30;62;11;17
89;99;69;67;41;72;15
79;41;75;72;75;31;99
40;86;39;14;100;71;92
74;21;38;85;73;12;55
27;37;87;13;53;51;58
52;38;19;26;38;66;14
83;43;30;38;96;17;53
15;48;100;65;88;52;68
90;90;19;61;45;76;73
32;86;24;21;100;48;87
96;60;46;56;21;21;22
63;33;94;66;21;87;90
93;17;86;19;33;47;71
93;60;29;13;55;68;93
59;17;16;84;89;57;16
30;63;42;98;66;81;53
38;29;69;26;98;79;27
31;38;98;24;21;13;17
35;69;69;81;50;26;28
61;73;21;92;69;79;72
50;58;52;74;12;19;70
14;68;47;32;24;38;82
20;39;36;75;98;95;10
87;65;96;71;24;43;55
87;68;92;12;59;10;30
10;60;61;49;93;26;12
76;24;11;26;80;67;48
18;98;80;11;42;20;52
93;13;100;38;31;30;24
10;11;89;21;38;89;26
77;43;57;80;60;53;82
74;52;12;93;45;27;18
80;91;77;64;72;69;10
42;13;54;20;98;43;26
80;79;86;51;76;76;36
74;85;43;18;38;21;37
75;66;73;62;33;71;27
70;24;54;33;96;99;43
38;33;78;30;15;13;74
47;51;20;56;42;12;42
18;100;53;87;93;43;25
75;99;13;100;70;85;39
99;98;89;83;17;29;63
53;96;90;34;20;81;45
95;10;28;53;12;36;65
32;77;16;66;22;28;64
99;93;68;99;99;90;83
15;61;24;45;67;76;63
99;28;65;76;84;79;70
75;72;19;43;96;36;100
85;90;64;83;41;69;57
68;28;12;60;69;60;26
88;20;13;34;54;16;97
52;77;49;10;36;46;60
76;11;35;78;77;52;97
70;82;55;42;34;20;17
12;30;29;91;91;95;44
79;56;34;67;56;85;86
28;77;84;13;99;60;22
41;100;62;47;63;73;40
88;94;39;47;53;71;11
85;96;81;92;77;18;94
77;24;77;12;54;52;25
55;15;80;10;84;89;32
59;51;37;32;37;37;10
54;81;82;83;99;10;100
17;64;50;82;87;47;49
19;69;52;25;23;95;55
38;55;89;89;54;98;84
85;90;35;66;57;43;99
93;17;71;93;72;13;16
76;29;94;40;66;87;14
91;68;58;55;91;50;24
83;22;58;22;61;75;42
37;67;57;86;30;60;93
77;17;89;19;77;68;100
72;20;20;32;37;19;16
76;25;93;22;87;29;24
72;24;26;89;58;41;28
90;65;17;99;30;52;92
87;72;91;73;93;99;56
93;19;90;100;21;24;25
60;33;72;24;76;46;64
32;66;69;22;68;97;90
14;31;26;93;27;100;54
17;91;100;10;40;29;97
20;44;79;35;37;25;24
86;75;83;26;81;12;18
26;51;91;72;83;94;24
71;56;46;17;100;74;100
96;42;22;89;45;69;44
39;47;86;94;51;49;39
71;96;53;15;39;17;38
66;75;62;77;31;79;92
28;29;95;46;52;81;42
44;37;67;29;89;25;63
97;39;57;76;98;60;42
51;70;28;48;12;14;42
40;57;45;38;29;69;55
81;39;76;11;46;32;72
32;39;38;35;57;36;19
84;51;91;56;47;24;94
31;73;85;11;35;25;42
66;79;92;50;81;21;31
72;50;43;32;83;23;45
65;78;89;69;94;81;71
14;69;64;39;39;76;63
12;57;51;92;97;39;98
22;15;89;36;78;31;15
65;97;51;56;18;96;38
91;25;96;62;84;48;92
91;91;77;64;51;81;23
66;11;59;16;72;29;36
75;42;55;63;79;66;81
49;13;21;46;96;10;59
77;53;48;28;25;26;96
37;13;68;67;44;43;18
71;86;53;41;17;16;60
48;66;39;53;95;58;36
79;15;77;56;56;40;95
46;32;71;82;28;67;78
97;98;72;64;45;55;35
20;38;12;94;23;73;78
97;91;46;59;52;92;33
49;81;22;18;54;51;42
57;22;65;64;81;20;44
84;86;60;96;83;50;78
98;84;51;85;82;45;27
12;42;30;52;96;80;32
83;68;39;45;73;32;59
75;42;13;64;76;87;93
41;79;70;59;96;38;42
37;69;66;58;89;85;80
42;45;24;18;35;31;20
30;99;95;80;51;84;85
15;95;33;70;89;19;42
86;84;95;80;16;19;47
14;47;81;25;61;48;22
30;59;22;84;23;65;77
52;87;79;26;24;96;81
96;61;80;54;22;56;45
11;86;55;15;27;11;51
18;94;46;92;73;78;52
12;58;80;62;96;78;90
56;80;18;63;77;81;48
95;35;28;27;74;32;18
50;33;85;23;97;36;27
94;73;21;37;84;94;68
41;80;100;65;82;30;80
23;22;76;39;19;23;75
63;71;73;47;61;82;39
51;62;29;57;37;30;81
77;71;85;48;98;43;29
97;21;76;61;79;54;54
29;39;93;26;43;13;32
98;88;72;82;83;46;69
42;19;90;53;64;95;80
96;22;66;64;37;98;35
54;14;48;92;26;61;93
25;25;29;10;62;100;99
67;98;75;60;10;31;32
53;76;93;92;80;21;16
77;55;47;39;73;13;78
74;96;53;66;30;92;30
22;12;83;53;78;64;77
56;31;99;50;60;84;84
53;72;40;18;21;28;89
60;19;59;68;100;64;36
47;56;21;40;67;43;54
74;75;96;20;48;19;36
99;83;83;59;13;76;80
70;63;76;56;48;72;92
41;34;75;84;34;24;65
51;32;26;23;57;65;78
99;48;47;38;62;20;87
67;52;71;74;49;48;17
60;37;81;23;58;94;72
21;95;14;77;14;15;53
94;44;87;53;81;34;66
30;98;76;100;53;50;25
21;34;39;53;16;67;20
15;40;80;41;38;67;13
58;45;42;26;65;83;67
59;33;45;23;37;95;61
95;29;83;26;31;99;20
64;81;91;61;22;50;57
86;80;33;96;94;11;32
70;65;90;31;43;32;15
66;29;52;48;96;90;43
88;76;64;67;96;11;30
82;29;88;69;63;72;73
16;55;86;13;92;43;83
44;65;11;59;53;88;93
92;14;68;65;10;49;79
100;45;48;85;91;84;43
14;62;13;47;95;49;84
18;26;83;96;21;18;41
42;85;87;68;12;68;35
31;24;19;66;57;22;17
61;64;15;93;30;51;20
37;56;72;18;56;53;71
40;37;91;67;57;82;13
19;42;10;87;83;72;70
74;37;32;58;51;56;75
39;28;80;16;60;37;69
29;27;33;26;15;85;11
25;65;71;63;20;80;51
64;14;70;66;47;72;87
65;11;51;77;31;81;89
52;35;10;90;63;38;97
68;48;59;46;40;66;12
36;55;92;91;25;18;24
91;98;17;78;13;64;39
64;26;46;63;92;38;88
15;59;41;55;74;30;49
75;23;89;56;86;20;95
89;90;57;83;15;100;72
96;60;74;34;30;69;49
88;56;72;76;63;98;74
84;17;62;62;10;22;69
73;57;83;44;12;19;89
33;57;92;37;86;77;82
14;91;49;65;70;97;33
55;68;70;14;43;15;53
57;64;77;38;87;96;100
77;64;43;50;95;66;80
96;48;53;16;81;73;83
60;52;53;48;43;72;19
29;44;40;67;96;31;22
71;77;11;100;34;28;70
96;99;36;77;81;46;31
83;14;68;78;13;97;47
30;22;91;40;42;22;69
34;38;27;22;94;78;16
51;86;14;95;17;97;73
37;33;58;91;60;94;92
66;74;71;92;76;58;83
91;11;27;39;34;46;37
41;45;51;36;79;63;22
81;68;58;52;66;25;31
84;42;19;87;97;15;24
32;53;91;19;81;97;44
91;24;99;52;99;80;95
18;17;56;61;46;16;99
47;39;80;11;11;70;67
64;77;45;28;95;97;88
26;83;73;98;11;35;82
73;39;60;64;24;25;56
16;54;43;83;33;25;39
61;58;50;94;43;88;41
41;82;81;43;74;22;89
53;19;37;14;73;45;77
26;66;95;46;80;78;29
45;54;96;34;31;69;84
78;16;53;11;54;40;44
75;64;38;69;77;88;25
58;63;22;51;72;86;39
31;29;50;21;91;86;84
89;64;63;89;23;79;37
58;84;28;81;65;54;71
75;26;56;61;67;16;48
61;79;66;95;31;37;62
23;79;87;18;21;66;53
97;35;87;47;73;92;12
29;88;41;16;24;39;90
10;38;13;24;78;36;75
63;58;61;44;79;34;16
85;65;61;15;57;76;52
29;37;48;62;33;16;53
92;54;96;71;84;73;61
91;69;39;61;34;70;60
27;48;23;32;69;18;36
29;10;51;79;53;34;36
38;15;97;11;25;61;25
57;86;95;10;98;75;67
81;94;91;22;96;94;88
92;41;46;91;72;95;86
57;30;23;28;48;79;50
59;81;32;14;30;61;46
85;54;17;44;85;11;41
22;40;83;48;94;42;36
25;77;60;25;63;14;21
81;100;67;26;81;21;42
84;27;62;75;97;41;25
15;85;37;40;12;53;68
88;44;85;31;39;39;63
