60;43;52;18;18;74;53;18
89;90;16;100;26;20;62;26
75;63;36;80;70;16;36;70
27;28;42;96;67;100;90;67
63;59;51;82;96;25;75;96
88;16;93;90;32;21;40;32
74;55;79;49;31;64;56;31
96;25;95;69;31;94;64;31
49;19;28;83;54;94;57;54
18;59;92;31;68;87;55;68
75;50;96;82;31;20;96;31
45;19;59;89;59;96;97;59
85;82;42;56;85;13;35;85
17;49;52;54;27;82;99;27
93;97;22;30;96;63;93;96
85;23;100;78;56;72;87;56
51;26;24;20;87;14;42;87
72;98;96;82;48;41;22;48
22;32;100;24;33;23;20;33
68;38;95;70;50;69;22;50
21;43;59;85;47;76;37;47
58;64;36;80;21;66;81;21
100;18;81;78;89;25;34;89
48;10;100;63;88;28;65;88
87;39;67;53;22;89;97;22
34;16;50;61;73;57;69;73
75;79;73;81;90;52;18;90
79;84;14;13;47;86;17;47
94;34;97;66;87;55;76;87
89;31;71;59;74;99;69;74
14;45;98;96;56;61;99;56
55;95;100;16;46;23;52;46
89;14;87;42;97;70;23;97
90;17;42;45;31;18;17;31
45;89;40;23;43;48;61;43
20;24;94;74;44;71;71;44
84;94;41;70;71;38;70;71
29;90;50;70;18;80;17;18
13;43;64;67;82;45;69;82
86;64;80;41;87;82;96;87
22;47;87;20;53;95;94;53
24;24;63;36;42;85;33;42
31;77;85;83;52;68;19;52
16;93;44;98;100;27;43;100
53;91;65;88;76;38;10;76
50;25;90;54;74;17;15;74
25;55;91;63;21;80;39;21
96;100;76;86;83;89;43;83
91;19;25;63;87;93;76;87
75;11;85;10;18;19;69;18
24;70;10;92;12;95;70;12
15;77;26;37;84;30;73;84
66;39;66;43;21;60;45;21
79;41;79;68;67;71;70;67
88;34;51;19;10;31;81;10
13;26;86;64;95;29;86;95
24;69;82;23;93;84;70;93
60;82;97;73;27;43;94;27
35;51;44;70;36;66;100;36
97;61;81;80;99;30;84;99
28;46;93;83;23;82;30;23
62;81;65;56;68;67;35;68
20;71;57;74;36;71;84;36
77;82;98;31;93;92;61;93
23;80;67;88;21;43;10;21
39;23;96;94;93;74;10;93
85;53;89;98;61;54;49;61
38;93;88;16;49;87;75;49
21;91;81;45;85;58;99;85
17;38;52;62;58;69;59;58
11;72;64;33;23;63;75;23
47;34;57;52;48;58;66;48
21;57;92;31;23;36;14;23
15;70;30;70;74;64;94;74
36;56;40;75;48;10;23;48
55;36;21;12;56;14;43;56
22;43;48;88;88;45;48;88
36;10;87;88;69;26;34;69
38;76;91;25;57;76;87;57
81;60;34;50;96;30;89;96
98;92;25;25;28;43;80;28
17;46;16;71;73;20;36;73
37;47;78;60;54;91;66;54
98;43;55;53;24;29;68;24
46;71;86;65;38;31;92;38
74;96;14;82;41;17;71;41
32;82;42;69;64;41;71;64
47;16;58;53;29;27;32;29
72;13;68;17;19;33;27;19
68;20;39;23;24;41;89;24
18;82;64;92;51;32;79;51
32;35;35;74;90;39;49;90
50;67;88;30;52;78;94;52
85;94;34;20;23;90;43;23
53;78;91;99;47;29;70;47
62;49;33;40;40;39;35;40
63;54;58;92;33;62;58;33
12;72;42;23;74;45;100;74
86;20;36;30;67;28;62;67
100;81;13;95;84;99;37;84
16;78;76;62;60;17;26;60
17;68;72;76;57;74;87;57
42;62;11;31;45;31;68;45
28;52;49;92;10;51;71;10
60;66;12;22;53;57;38;53
55;59;81;54;80;74;35;80
30;55;41;86;47;98;17;47
56;20;89;89;25;90;30;25
59;34;31;19;32;58;73;32
73;82;11;57;53;40;44;53
16;45;95;19;52;96;14;52
33;35;18;88;96;82;23;96
20;95;76;88;37;17;62;37
98;100;40;33;10;14;67;10
76;35;54;72;44;42;86;44
48;51;66;37;16;40;24;16
41;85;100;56;24;91;62;24
68;39;10;86;65;44;46;65
49;17;62;37;63;10;70;63
92;10;89;57;90;37;80;90
35;32;69;35;32;99;19;32
35;37;60;98;49;57;38;49
10;92;42;48;59;33;94;59
57;15;51;12;61;76;62;61
66;37;30;34;87;92;21;87
83;62;38;25;54;82;11;54
97;36;46;17;100;41;66;100
30;22;97;80;51;12;96;51
87;44;100;19;46;21;14;46
67;14;98;88;65;64;51;65
39;84;25;79;61;51;38;61
65;85;32;52;92;15;14;92
50;64;67;40;26;85;22;26
61;45;60;26;86;40;83;86
53;99;27;80;25;33;25;25
92;71;59;23;56;55;24;56
50;70;80;75;30;54;77;30
71;21;20;37;61;72;47;61
30;48;97;30;33;69;84;33
92;25;94;42;50;44;14;50
79;98;64;59;36;32;48;36
19;51;23;25;23;75;100;23
15;46;18;61;34;80;32;34
79;68;22;40;57;26;94;57
10;42;33;50;44;63;78;44
71;77;37;87;18;41;64;18
46;26;12;51;63;73;62;63
28;15;20;20;29;51;30;29
99;37;45;25;55;70;24;55
43;79;85;44;57;80;46;57
68;10;72;45;76;52;27;76
15;56;20;25;63;41;49;63
37;43;100;90;81;92;29;81
78;42;80;43;11;47;88;11
90;63;69;31;13;21;47;13
69;18;15;30;12;35;76;12
72;36;82;54;52;66;82;52
13;95;19;27;32;14;43;32
72;53;47;32;50;83;26;50
30;14;86;31;49;10;79;49
86;58;50;53;10;67;35;10
61;33;45;50;24;77;17;24
72;63;15;71;93;46;65;93
99;66;84;73;91;19;18;91
42;65;64;33;90;69;46;90
41;14;85;35;29;53;78;29
73;44;100;63;97;12;72;97
54;34;12;59;26;58;58;26
82;80;21;39;41;99;87;41
94;89;26;74;85;72;98;85
28;61;91;56;61;74;42;61
38;30;68;34;80;43;37;80
21;32;29;20;53;58;71;53
59;64;48;76;59;96;39;59
62;92;76;64;89;84;63;89
97;64;59;41;56;32;70;56
52;35;57;86;86;10;31;86
19;21;26;39;30;80;64;30
21;74;21;63;70;77;70;70
67;39;49;11;29;37;99;29
44;54;94;38;69;23;25;69
84;84;57;41;43;14;70;43
98;77;94;85;85;22;76;85
35;25;13;58;95;40;39;95
99;66;45;59;16;14;86;16
93;76;79;52;38;77;13;38
62;85;77;71;93;80;75;93
57;89;63;12;98;10;77;98
25;22;63;39;34;36;18;34
34;81;55;55;33;96;47;33
13;31;30;81;16;82;77;16
62;48;63;79;26;18;15;26
28;44;91;13;55;47;96;55
48;55;46;75;72;76;55;72
25;14;96;31;71;29;72;71
18;53;80;30;96;55;12;96
83;94;74;59;60;27;64;60
87;98;97;95;83;87;31;83
44;17;32;45;59;53;17;59
28;76;50;23;50;38;93;50
36;10;91;40;45;21;13;45
30;60;23;78;34;33;51;34
79;39;82;48;30;22;50;30
74;56;27;32;47;50;16;47
56;58;41;60;81;77;70;81
53;29;44;25;57;24;83;57
78;90;79;10;93;71;78;93
80;83;95;24;66;99;87;66
38;74;70;58;91;89;70;91
10;90;10;11;61;69;50;61
65;87;11;29;87;43;74;87
50;81;97;13;49;59;67;49
17;53;29;51;72;36;35;72
11;61;88;51;39;31;66;39
32;40;48;16;87;55;61;87
13;67;20;77;68;62;25;68
34;27;51;41;76;37;61;76
74;79;11;45;20;38;75;20
88;61;89;94;11;14;63;11
21;46;46;89;67;61;57;67
94;80;92;18;82;44;52;82
66;16;83;83;93;43;12;93
60;75;45;85;16;95;37;16
57;98;47;14;13;27;86;13
85;62;84;100;62;56;20;62
73;31;63;13;33;32;50;33
91;42;96;19;36;15;72;36
89;25;64;65;100;98;16;100
63;68;41;60;23;16;35;23
67;48;67;30;94;28;51;94
86;54;28;93;49;78;40;49
71;60;24;39;68;49;14;68
60;60;40;33;69;40;17;69
93;32;25;80;23;28;95;23
37;94;17;100;38;14;63;38
66;62;88;47;49;17;38;49
19;35;46;48;16;80;42;16
54;91;82;97;19;35;77;19
44;71;59;47;17;32;50;17
70;80;45;88;79;99;68;79
48;59;57;44;69;17;96;69
40;46;42;81;21;60;26;21
95;18;13;29;51;51;77;51
80;91;38;22;93;96;20;93
92;63;92;53;83;72;68;83
63;33;83;33;58;28;74;58
13;66;93;74;39;80;70;39
80;68;47;90;73;15;19;73
61;68;69;20;39;29;36;39
42;36;57;80;90;11;66;90
21;36;52;55;63;37;41;63
92;28;83;79;58;38;46;58
61;39;88;48;93;65;70;93
93;93;57;38;53;14;79;53
89;78;65;75;17;45;11;17
11;42;96;63;94;23;18;94
66;59;94;44;93;40;40;93
56;63;38;62;56;81;74;56
24;98;92;51;69;81;19;69
40;53;11;63;52;94;39;52
74;39;12;80;48;79;65;48
74;55;67;19;79;94;93;79
59;88;63;24;46;69;64;46
88;33;50;54;27;59;74;27
28;48;43;47;84;79;42;84
27;18;20;68;67;36;82;67
24;89;63;82;17;64;95;17
71;26;49;22;46;40;17;46
21;87;70;54;67;83;48;67
66;98;91;91;66;56;97;66
91;91;33;97;25;52;49;25
35;36;94;64;67;50;68;67
88;92;47;89;32;73;52;32
46;30;90;63;70;17;97;70
33;71;53;39;90;11;100;90
53;35;82;23;97;60;57;97
82;67;12;50;88;30;33;88
94;18;57;55;26;59;29;26
92;33;31;28;65;49;72;65
72;94;65;54;69;96;12;69
30;75;22;12;96;18;12;96
61;40;17;53;49;46;90;49
41;10;64;98;51;95;12;51
34;93;68;11;55;19;79;55
94;21;12;22;13;44;28;13
20;68;61;42;59;36;62;59
23;99;29;86;14;60;68;14
97;89;47;41;72;62;98;72
60;12;84;65;95;86;74;95
33;56;54;41;87;19;93;87
58;54;81;99;49;48;61;49
89;96;97;93;45;69;67;45
89;90;73;14;53;70;92;53
37;92;83;20;42;89;34;42
19;63;92;67;86;98;19;86
22;94;18;47;35;75;98;35
36;97;60;14;32;86;32;32
82;42;26;85;15;86;84;15
31;48;90;78;29;43;19;29
20;84;37;11;51;67;84;51
28;19;48;32;49;33;74;49
44;76;77;31;93;14;46;93
17;10;55;51;64;65;64;64
37;23;19;12;64;33;26;64
17;43;10;22;76;36;50;76
39;11;35;57;47;90;71;47
100;100;73;41;15;11;58;15
97;30;85;35;48;79;73;48
74;46;64;71;82;54;57;82
85;67;62;41;76;81;80;76
99;68;61;49;22;63;12;22
30;63;22;72;27;87;99;27
98;100;66;31;32;87;63;32
57;36;89;97;88;55;59;88
89;55;69;44;25;95;68;25
85;43;64;39;37;90;92;37
78;86;51;69;87;93;43;87
30;95;65;69;53;25;41;53
70;88;82;100;91;24;97;91
60;51;32;90;92;49;66;92
82;56;43;14;92;87;96;92
88;21;36;58;49;73;25;49
24;36;13;78;42;23;65;42
89;45;54;45;14;21;99;14
73;68;59;16;26;50;42;26
71;35;37;21;65;60;43;65
39;64;81;32;80;42;92;80
70;58;69;15;70;33;90;70
11;53;77;62;83;38;76;83
51;12;51;70;94;18;16;94
43;98;46;75;59;22;99;59
51;63;13;64;22;36;91;22
59;62;60;59;27;70;65;27
27;37;75;67;55;60;21;55
86;40;82;56;35;21;56;35
43;56;91;16;53;96;79;53
89;44;55;67;26;51;86;26
73;92;89;72;22;100;60;22
93;91;37;27;14;14;73;14
85;44;50;58;75;16;12;75
95;72;99;98;93;17;24;93
72;33;55;12;31;59;65;31
24;84;71;74;88;26;100;88
37;31;87;83;75;83;35;75
67;69;81;13;85;54;13;85
85;96;60;73;15;52;90;15
60;94;64;64;17;65;89;17
57;90;27;31;58;71;32;58
93;69;89;58;81;28;76;81
90;38;13;79;93;24;46;93
94;60;38;21;34;74;77;34
52;64;69;63;69;70;74;69
85;68;82;14;96;63;68;96
99;63;20;96;66;25;87;66
51;30;79;22;21;41;89;21
10;100;48;26;73;69;51;73
99;93;24;52;31;19;83;31
67;63;89;98;48;49;39;48
70;12;48;85;96;44;46;96
50;73;97;28;24;72;94;24
39;25;42;19;53;24;87;53
50;63;23;20;41;13;82;41
22;94;57;70;26;62;84;26
59;47;50;13;76;51;45;76
18;27;38;90;69;56;19;69
59;60;82;41;58;54;92;58
59;62;96;34;25;39;63;25
81;18;74;59;17;46;72;17
12;73;42;50;71;17;18;71
63;95;86;49;72;28;77;72
71;24;78;24;84;90;59;84
47;94;65;35;57;36;72;57
92;41;35;40;27;96;30;27
69;26;57;100;45;41;89;45
11;44;61;51;65;53;48;65
59;74;77;98;21;23;82;21
92;56;80;23;88;40;20;88
55;19;46;68;100;47;57;100
79;58;77;21;59;93;21;59
42;20;49;79;13;81;81;13
88;70;73;52;89;99;15;89
37;12;88;15;94;90;18;94
79;52;37;45;84;31;86;84
66;76;32;47;100;43;49;100
87;51;10;85;74;87;69;74
18;67;82;21;17;83;93;17
44;64;61;48;37;36;19;37
23;88;46;20;37;28;50;37
36;41;100;52;32;18;71;32
49;16;11;26;80;19;54;80
62;50;24;75;48;66;50;48
92;39;43;77;65;16;49;65
41;81;17;69;55;78;35;55
64;93;29;62;38;88;39;38
28;55;36;86;94;72;13;94
23;17;69;99;32;26;23;32
89;100;46;29;55;16;35;55
37;21;97;83;46;14;94;46
98;24;91;26;53;32;66;53
35;98;19;46;70;13;38;70
61;63;67;46;25;33;18;25
15;33;35;97;41;19;48;41
48;33;10;44;82;44;65;82
21;96;100;95;49;14;80;49
99;12;61;22;95;37;63;95
62;52;63;32;98;91;26;98
80;34;23;50;20;17;55;20
16;99;88;35;55;30;20;55
12;53;30;97;71;39;45;71
18;31;80;97;92;35;42;92
39;13;47;76;30;18;11;30
65;68;15;59;78;20;61;78
64;98;27;77;88;33;96;88
35;77;90;25;90;21;31;90
43;86;100;61;39;75;63;39
17;26;32;83;42;52;74;42
66;84;26;49;84;96;63;84
31;40;98;57;94;75;16;94
10;17;29;99;38;59;48;38
16;47;53;43;51;71;72;51
31;75;17;29;57;45;37;57
52;17;17;84;22;92;32;22
12;50;28;46;59;77;72;59
55;97;92;65;65;54;64;65
31;62;67;71;78;76;98;78
96;34;70;67;77;93;30;77
97;69;15;92;45;87;47;45
31;29;88;33;62;100;64;62
19;81;58;83;39;59;69;39
18;34;65;12;60;50;80;60
11;98;57;43;11;32;41;11
52;39;54;27;68;24;45;68
60;79;28;44;15;84;98;15
84;48;62;81;46;45;35;46
49;15;74;50;97;58;20;97
56;31;43;53;48;50;92;48
70;15;49;69;26;39;27;26
71;49;73;86;34;27;54;34
39;71;65;98;74;21;37;74
99;76;64;91;37;92;17;37
54;58;18;55;57;85;93;57
50;63;62;72;34;97;58;34
75;53;15;11;32;64;86;32
52;85;69;76;34;81;38;34
92;17;12;39;22;25;47;22
36;30;58;33;99;54;92;99
62;28;22;75;96;85;14;96
75;29;80;22;84;95;31;84
20;85;91;89;86;49;21;86
16;16;81;40;44;89;28;44
98;26;81;87;49;39;86;49
80;20;80;33;100;85;83;100
63;94;67;45;80;15;26;80
80;32;54;48;38;100;53;38
85;81;78;91;37;49;54;37
88;35;99;11;30;48;11;30
30;43;21;99;91;30;96;91
80;98;48;48;50;45;93;50
40;39;84;99;60;63;80;60
72;66;28;30;82;84;49;82
25;58;90;55;13;67;71;13
96;23;45;70;18;90;78;18
48;83;66;50;67;35;27;67
17;84;73;61;57;67;38;57
100;87;31;97;54;54;98;54
39;21;17;52;65;30;47;65
86;11;90;22;20;51;84;20
34;22;70;58;20;76;72;20
33;94;94;58;34;88;22;34
33;64;67;50;65;69;81;65
50;79;22;63;85;30;52;85
23;16;38;84;92;45;31;92
40;39;98;53;24;77;70;24
33;45;66;47;83;64;50;83
13;53;88;46;41;63;83;41
54;12;92;95;53;46;89;53
25;66;91;43;82;87;15;82
33;35;70;62;41;37;100;41
77;66;86;24;16;79;38;16
97;59;32;83;44;81;78;44
75;100;20;47;33;46;60;33
17;88;79;67;69;11;10;69
42;84;54;88;77;18;77;77
78;78;25;92;37;37;47;37
67;80;57;25;24;13;56;24
46;63;85;95;11;12;54;11
43;30;54;34;60;18;53;60
22;25;85;81;30;46;31;30
24;93;34;30;77;37;38;77
41;69;13;22;43;25;70;43
94;56;57;90;46;88;31;46
81;59;18;91;77;40;79;77
24;61;60;44;49;93;52;49
36;67;100;54;41;12;69;41
37;92;29;27;88;10;89;88
94;29;65;68;95;99;50;95
44;98;60;61;70;69;52;70
78;93;31;59;15;45;92;15
80;49;43;71;16;16;84;16
28;35;67;80;59;79;84;59
71;11;38;47;13;85;100;13
41;84;84;92;66;95;12;66
83;51;27;31;80;65;28;80
65;40;33;50;28;71;11;28
70;74;93;89;99;38;69;99
99;82;11;52;47;12;58;47
11;42;36;65;93;72;37;93
75;95;34;65;19;10;45;19
46;79;44;49;75;17;67;75
81;95;100;33;29;34;40;29
36;85;24;43;77;72;94;77
98;16;39;28;20;33;29;20
34;12;28;65;37;46;39;37
43;16;15;24;95;47;73;95
46;60;84;56;35;51;35;35
67;29;25;85;34;50;10;34
66;90;65;82;67;12;49;67
23;40;57;94;95;44;44;95
37;11;54;57;57;95;69;57
16;100;48;59;68;80;84;68
18;46;39;24;53;55;91;53
84;94;26;94;70;45;44;70
36;58;64;81;88;31;90;88
94;11;70;80;68;32;73;68
82;93;43;65;60;90;10;60
43;26;27;81;85;97;30;85
23;15;52;77;69;82;41;69
20;64;13;91;81;23;19;81
65;12;28;47;68;40;63;68
33;20;67;48;50;56;65;50
89;17;46;65;45;88;48;45
75;10;48;63;41;92;91;41
11;93;71;65;10;93;40;10
81;86;44;46;96;25;86;96
57;10;47;39;16;37;70;16
76;99;51;18;10;22;37;10
72;28;16;63;40;83;85;40
42;83;75;74;47;13;48;47
66;45;64;39;35;56;39;35
96;78;42;68;61;35;73;61
38;81;42;94;50;19;40;50
84;81;48;62;47;36;69;47
30;98;35;38;85;30;78;85
97;17;46;45;80;27;31;80
26;23;29;45;31;78;69;31
67;24;90;29;28;22;76;28
42;29;59;12;29;10;89;29
38;61;68;38;52;27;19;52
88;87;90;59;38;68;44;38
53;13;55;63;46;75;96;46
74;85;43;29;21;49;44;21
46;54;37;48;99;40;47;99
21;53;89;69;86;85;93;86
19;65;11;82;93;44;25;93
89;29;93;69;81;39;78;81
52;99;38;54;47;44;25;47
36;14;65;49;38;83;19;38
73;15;76;23;31;30;39;31
71;45;98;54;84;29;66;84
21;63;97;64;12;62;80;12
27;64;33;21;34;71;39;34
10;34;17;26;11;74;64;11
36;100;48;69;82;57;53;82
17;80;82;64;26;53;60;26
41;35;85;96;64;30;46;64
58;40;12;100;48;70;20;48
48;20;31;27;59;72;73;59
24;27;63;59;80;16;32;80
20;46;25;76;44;73;95;44
44;91;29;12;56;22;72;56
56;100;54;49;71;58;64;71
52;35;49;99;82;49;31;82
51;73;77;65;18;97;26;18
22;23;71;59;70;47;44;70
27;62;75;83;79;67;75;79
75;63;23;75;51;46;39;51
74;92;31;32;30;72;62;30
60;27;93;18;49;16;35;49
70;43;33;45;100;78;31;100
33;88;16;33;21;85;91;21
60;78;75;38;38;25;48;38
25;98;18;99;34;93;41;34
49;32;13;22;19;89;52;19
50;22;55;48;25;23;96;25
90;43;83;76;52;34;53;52
91;33;36;17;86;48;72;86
54;97;90;70;50;11;19;50
92;37;73;42;92;59;21;92
19;98;76;55;87;37;69;87
25;60;82;20;13;15;22;13
69;13;53;40;38;84;12;38
32;59;40;97;84;54;74;84
57;63;54;82;23;91;20;23
43;15;20;87;50;35;31;50
72;35;35;71;19;28;14;19
78;53;43;43;17;32;45;17
77;14;20;10;35;82;44;35
80;33;25;82;94;52;74;94
18;46;39;37;11;11;18;11
29;73;13;57;12;81;31;12
20;21;78;17;47;84;15;47
84;14;31;34;16;59;95;16
31;80;48;75;39;47;77;39
91;42;54;75;77;64;68;77
96;87;45;12;68;29;20;68
85;31;36;59;96;35;16;96
15;24;43;93;60;96;42;60
32;73;45;57;88;55;17;88
64;77;73;74;98;48;73;98
39;68;27;91;72;79;62;72
54;59;10;11;10;76;18;10
11;56;62;58;91;39;35;91
27;42;74;89;49;27;12;49
58;22;60;81;64;75;74;64
76;15;88;99;38;52;58;38
38;31;16;58;96;33;83;96
77;34;46;93;72;54;97;72
75;49;25;69;81;63;66;81
26;28;10;56;51;40;36;51
69;42;70;100;52;96;76;52
73;23;84;89;31;24;31;31
35;29;35;53;23;17;29;23
74;27;87;86;57;39;63;57
59;91;92;72;65;53;11;65
15;20;96;30;63;37;94;63
59;17;98;24;48;54;71;48
94;22;90;79;88;49;12;88
55;75;60;98;68;81;94;68
68;25;83;44;97;93;74;97
65;22;18;48;47;55;11;47
98;92;39;22;67;57;79;67
57;61;91;76;77;50;96;77
68;30;80;92;49;94;48;49
39;92;37;75;82;22;15;82
87;66;90;76;74;24;15;74
22;94;78;99;65;88;83;65
62;43;21;83;58;95;70;58
83;16;84;88;87;34;26;87
80;92;50;85;99;25;48;99
39;21;87;44;33;33;19;33
87;83;19;19;43;61;33;43
22;53;84;70;90;44;58;90
70;47;29;38;17;77;82;17
60;55;32;81;25;98;19;25
53;45;75;70;90;23;41;90
47;46;51;53;51;40;99;51
50;46;68;75;90;67;100;90
44;14;31;68;48;49;59;48
64;50;88;24;54;62;55;54
83;91;55;38;12;91;57;12
92;44;81;50;99;13;39;99
64;12;51;96;38;85;56;38
57;14;71;22;63;88;35;63
81;51;43;48;72;48;70;72
86;66;67;61;54;68;11;54
53;100;95;45;13;35;73;13
16;44;30;89;26;66;65;26
30;82;76;54;23;40;33;23
27;19;89;97;16;42;13;16
64;96;100;93;86;67;94;86
35;63;75;20;84;30;12;84
89;19;20;98;44;91;37;44
78;29;78;92;72;86;68;72
40;92;44;15;52;76;46;52
11;55;12;98;85;74;78;85
48;98;66;60;10;58;11;10
46;22;61;95;81;57;91;81
55;39;83;85;22;65;46;22
83;98;78;22;94;56;75;94
74;94;33;52;58;96;69;58
31;24;57;81;32;80;42;32
53;37;65;94;82;98;28;82
98;53;42;95;20;46;20;20
49;39;87;24;55;59;38;55
71;16;34;67;91;39;58;91
60;51;62;86;29;39;14;29
40;75;30;45;63;41;53;63
48;11;30;61;25;44;10;25
76;99;49;24;56;89;36;56
72;93;87;96;70;66;89;70
31;41;59;100;12;75;46;12
63;17;86;39;45;50;56;45
74;97;42;56;65;19;15;65
61;97;87;33;99;29;62;99
14;62;22;88;49;82;47;49
30;20;16;54;57;13;58;57
99;86;94;70;47;58;61;47
90;44;31;97;54;39;30;54
44;10;21;53;37;77;86;37
81;96;49;77;73;49;13;73
80;21;48;87;87;44;96;87
59;20;78;59;57;88;93;57
43;13;76;50;93;97;85;93
49;29;32;76;81;64;59;81
78;21;34;60;81;53;90;81
65;98;75;40;59;71;31;59
69;69;64;24;51;88;12;51
95;58;19;60;12;43;67;12
58;93;77;23;37;39;59;37
44;37;23;47;31;77;96;31
91;72;64;62;12;89;58;12
26;88;22;89;57;85;14;57
28;84;55;75;95;49;86;95
53;24;88;99;18;17;69;18
80;44;93;43;41;46;12;41
73;44;50;10;84;83;26;84
32;53;89;63;39;57;22;39
10;74;46;72;11;70;29;11
90;35;20;30;66;29;13;66
95;96;80;72;60;39;23;60
30;81;23;78;87;19;23;87
91;48;99;45;67;16;41;67
53;26;64;52;38;47;58;38
23;65;86;89;54;37;67;54
80;54;31;27;56;42;57;56
54;58;20;28;34;16;54;34
88;34;21;26;91;90;56;91
76;98;96;42;82;18;84;82
46;62;53;88;17;59;55;17
97;51;62;63;60;94;49;60
55;73;82;61;40;38;42;40
53;47;51;17;90;66;31;90
64;54;50;32;77;14;89;77
34;38;78;74;86;12;80;86
10;100;75;53;42;75;70;42
59;85;50;93;75;27;44;75
71;84;21;58;58;27;61;58
30;39;11;69;26;89;77;26
60;52;54;35;33;86;50;33
30;71;10;28;70;67;28;70
47;69;17;78;23;70;66;23
24;27;39;74;91;77;87;91
17;88;32;76;19;91;34;19
57;38;75;18;98;41;56;98
31;49;47;58;50;71;23;50
32;32;40;81;30;59;78;30
76;77;24;15;31;65;69;31
12;11;44;38;17;93;10;17
87;86;12;45;52;52;34;52
20;54;17;12;18;15;10;18
35;76;85;95;31;20;92;31
76;87;54;47;38;67;79;38
46;71;81;96;81;100;44;81
80;84;85;98;28;45;78;28
29;98;98;59;73;91;96;73
17;75;79;85;63;88;22;63
62;71;69;96;22;15;19;22
80;88;33;88;78;50;29;78
88;29;87;94;70;82;44;70
12;70;49;50;71;11;49;71
71;74;99;17;32;45;85;32
69;78;92;95;28;17;53;28
84;58;82;74;18;86;78;18
16;16;58;39;52;15;81;52
91;35;20;92;78;95;98;78
71;20;58;11;70;58;22;70
91;75;16;32;62;19;95;62
91;96;83;62;13;45;89;13
100;63;92;14;40;79;42;40
47;48;19;23;45;84;27;45
17;54;54;12;86;34;75;86
13;100;42;94;12;17;81;12
21;19;21;39;44;29;57;44
17;24;74;60;66;20;78;66
49;98;49;48;67;81;81;67
70;40;95;36;99;59;42;99
22;40;62;49;96;37;94;96
26;53;63;10;90;93;90;90
79;83;64;95;69;23;14;69
91;32;74;75;12;57;39;12
63;28;53;45;27;99;76;27
91;60;11;19;58;20;17;58
99;47;42;27;36;31;40;36
16;87;60;42;13;26;22;13
66;49;84;65;74;21;45;74
90;26;67;85;49;41;24;49
22;44;91;33;39;19;68;39
44;12;19;28;37;13;52;37
44;34;45;63;39;25;83;39
22;23;21;59;55;22;79;55
53;16;62;79;61;46;49;61
12;66;20;46;31;43;91;31
96;81;25;81;59;21;13;59
22;96;70;48;100;71;62;100
10;83;80;12;34;65;10;34
97;41;44;29;100;77;98;100
81;27;60;66;28;78;39;28
96;51;78;63;47;39;81;47
91;89;73;50;84;69;16;84
87;64;44;66;78;81;79;78
25;96;22;26;83;45;11;83
67;81;82;16;17;71;16;17
87;41;34;22;58;25;92;58
83;12;55;87;39;60;67;39
36;73;60;45;47;34;55;47
37;64;41;58;27;95;27;27
65;13;22;56;23;67;67;23
72;75;19;79;57;48;17;57
69;100;71;77;89;95;28;89
40;61;40;11;36;16;36;36
80;37;72;46;11;59;43;11
54;52;56;98;39;56;89;39
69;47;18;71;58;27;38;58
99;54;28;21;62;99;94;62
36;99;74;90;79;21;92;79
26;69;19;59;16;75;74;16
35;20;39;45;20;46;59;20
27;28;94;63;28;19;74;28
50;79;58;42;30;13;40;30
24;27;35;22;15;33;43;15
80;44;56;97;42;85;93;42
11;70;19;82;49;32;84;49
35;33;81;100;34;16;19;34
81;31;50;14;91;98;82;91
56;38;86;71;67;58;79;67
88;93;65;83;63;92;35;63
21;35;41;35;63;55;84;63
23;29;61;86;73;67;62;73
70;13;26;86;35;11;60;35
97;70;14;43;34;46;51;34
27;56;69;31;21;88;62;21
60;73;18;16;47;27;32;47
20;69;48;30;36;39;31;36
52;38;20;16;28;63;54;28
100;92;36;26;64;64;23;64
39;73;48;24;52;19;50;52
91;12;48;85;85;44;55;85
100;64;23;67;40;87;71;40
84;64;71;63;23;13;14;23
95;51;44;25;93;68;55;93
77;50;56;49;34;35;17;34
50;60;37;11;34;23;52;34
34;31;42;90;93;48;84;93
79;55;44;64;68;32;66;68
60;100;61;90;85;88;15;85
58;62;72;89;44;38;75;44
50;91;94;54;88;77;17;88
49;51;53;65;23;70;54;23
72;72;66;75;29;32;54;29
45;20;86;50;62;40;24;62
60;79;17;14;43;75;80;43
20;60;11;76;51;81;43;51
98;50;17;34;60;31;79;60
82;28;16;34;34;65;86;34
83;99;84;88;45;62;28;45
88;48;74;15;99;74;89;99
76;17;55;57;62;25;53;62
74;40;53;17;39;40;34;39
76;35;87;71;85;33;39;85
52;84;94;76;24;14;16;24
56;25;51;37;16;40;31;16
96;66;58;90;45;64;68;45
95;65;28;76;81;83;16;81
53;30;44;46;34;19;29;34
11;13;13;36;18;47;28;18
13;98;18;68;88;93;49;88
29;65;40;23;21;55;20;21
47;51;78;64;46;21;41;46
92;81;36;44;17;30;67;17
70;63;75;51;40;36;99;40
11;57;62;59;32;74;90;32
61;78;46;10;63;90;98;63
57;47;93;25;66;89;15;66
62;28;66;20;17;51;12;17
51;91;50;69;75;91;14;75
11;79;33;45;30;53;88;30
100;11;70;37;31;84;83;31
60;10;76;32;68;94;26;68
76;11;72;85;58;44;41;58
70;19;32;82;96;31;57;96
10;88;21;21;28;55;55;28
47;100;35;35;34;22;18;34
77;21;25;28;33;40;41;33
28;81;96;44;96;13;57;96
57;13;41;45;43;32;46;43
